date,temperature,relative_humidity,pressure,wind_speed,wind_direction,visibility
2023-09-20,26,83.57,29.97,0,0,10.0
2017-08-16,28,78.92,30.02,0,0,10.0
2016-03-08,23,56.91,30.18,16,90,10.0
2018-08-21,27,83.68,30.07,0,0,10.0
2020-09-15,27,83.68,29.98,5,110,10.0
2017-04-28,31,58.81,30.09,12,120,10.0
2022-05-26,29,65.98,30.11,14,110,10.0
2019-07-23,26,78.64,30.0,4,330,10.0
2020-05-05,23,83.22,29.99,3,340,10.0
2018-03-10,16,77.16,30.07,5,90,10.0
2019-01-25,17,82.51,30.15,7,350,10.0
2020-01-28,24,60.93,29.89,5,70,10.0
2018-02-28,27,57.87,30.09,9,100,10.0
2020-03-30,29,62.06,30.03,10,140,10.0
2016-09-08,27,94.27,30.01,4,30,10.0
2017-10-06,28,94.32,29.91,9,100,10.0
2014-03-28,25,61.16,30.16,16,120,10.0
2019-01-15,14,87.75,30.13,9,340,10.0
2022-12-07,23,73.46,30.19,3,350,10.0
2014-06-27,26,88.76,30.01,0,0,10.0
2016-04-13,28,48.09,29.99,9,100,10.0
2015-12-30,26,78.64,30.17,7,100,10.0
2014-09-18,26,78.64,29.93,3,260,10.0
2018-12-16,23,73.46,30.1,6,220,10.0
2023-12-05,28,48.09,30.03,5,310,10.0
2023-09-08,26,78.64,29.91,0,0,10.0
2016-08-13,29,74.47,30.03,15,130,10.0
2023-07-16,33,62.93,30.07,4,280,10.0
2023-12-06,21,37.64,30.08,8,320,10.0
2023-12-27,22,64.5,29.95,0,0,10.0
2015-06-16,28,74.3,30.11,8,80,10.0
2022-06-01,26,78.64,29.98,4,30,10.0
2020-03-24,24,73.63,30.17,0,0,10.0
2019-02-24,26,83.57,30.14,10,190,10.0
2022-08-04,29,70.11,30.02,10,120,10.0
2018-11-02,25,83.45,30.01,5,130,10.0
2014-09-10,27,74.14,29.95,10,110,10.0
2014-12-14,15,67.36,30.05,4,330,10.0
2020-06-10,28,78.92,30.02,7,120,10.0
2020-05-22,29,65.98,30.01,13,90,10.0
2016-06-05,29,74.47,29.93,10,120,10.0
2023-07-02,33,55.81,29.99,3,100,10.0
2018-04-11,23,88.52,30.02,4,230,10.0
2018-10-08,28,74.3,29.95,11,80,10.0
2015-05-10,31,55.32,30.08,12,130,10.0
2020-06-15,26,88.76,29.99,0,0,10.0
2022-08-20,32,66.58,30.11,9,90,10.0
2018-03-09,21,43.17,30.1,8,100,10.0
2018-04-04,23,88.52,30.02,0,0,10.0
2014-02-07,26,65.36,30.08,6,140,10.0
2014-06-22,25,88.68,30.01,3,230,10.0
2017-09-12,32,55.56,29.86,8,290,10.0
2023-12-01,23,73.46,30.09,0,0,10.0
2016-12-14,25,83.45,30.07,4,290,10.0
2019-10-24,28,69.92,30.03,8,90,10.0
2017-09-07,31,66.38,29.97,5,140,10.0
2019-12-11,25,83.45,30.13,5,130,10.0
2020-08-31,32,62.71,30.01,6,160,10.0
2014-01-05,23,78.21,30.11,5,90,10.0
2023-09-07,29,62.06,29.91,10,120,10.0
2018-08-10,33,59.27,30.07,7,320,10.0
2017-03-18,24,44.01,30.2,8,90,10.0
2019-10-27,30,66.18,30.02,9,130,10.0
2016-04-21,27,54.33,30.04,15,100,10.0
2018-03-01,23,78.21,30.07,0,0,10.0
2023-11-25,23,94.11,30.08,6,310,10.0
2023-04-23,26,73.97,29.93,7,310,10.0
2019-06-30,27,78.78,30.05,3,20,10.0
2017-12-03,27,57.87,30.08,9,90,10.0
2018-09-15,29,70.11,29.94,3,150,10.0
2019-02-13,23,94.11,29.97,7,170,10.0
2014-04-15,26,78.64,29.95,6,140,10.0
2023-05-04,23,68.97,29.91,4,290,10.0
2017-09-15,27,83.68,29.92,3,90,10.0
2023-10-13,29,83.9,29.8,7,180,10.0
2016-10-05,27,83.68,29.8,0,0,10.0
2016-01-26,21,64.29,30.19,6,110,10.0
2014-06-26,28,78.92,30.11,3,330,10.0
2014-12-01,24,60.93,30.22,9,70,10.0
2023-11-19,29,51.5,29.84,7,340,10.0
2019-07-30,25,83.45,29.97,7,100,10.0
2018-12-16,21,88.35,30.09,3,280,10.0
2018-11-17,24,69.16,30.05,12,70,10.0
2019-12-26,23,73.46,29.93,4,50,10.0
2020-07-20,28,78.92,29.97,4,70,10.0
2019-05-26,26,65.36,30.06,11,90,10.0
2023-12-29,17,93.84,29.99,4,300,10.0
2022-02-21,26,61.39,30.22,8,70,10.0
2021-08-04,29,65.98,30.03,0,0,10.0
2020-06-25,31,66.38,30.01,10,110,10.0
2014-04-30,27,74.14,30.01,10,110,10.0
2020-01-07,24,41.17,30.14,7,250,10.0
2016-07-12,33,59.27,30.11,10,120,10.0
2022-06-06,27,83.68,29.88,3,170,10.0
2022-04-29,25,78.5,30.03,5,50,10.0
2015-07-23,29,74.47,30.07,0,0,10.0
2017-06-30,32,59.04,30.07,10,110,10.0
2021-10-24,27,78.78,29.97,4,40,10.0
2020-09-19,29,83.9,29.9,3,290,10.0
2022-06-02,28,74.3,29.92,4,50,10.0
2021-01-12,24,69.16,30.1,0,0,10.0
2022-02-22,25,73.8,30.19,7,100,10.0
2016-05-15,24,88.6,29.99,3,280,10.0
2019-02-19,25,94.19,30.18,6,130,10.0
2015-07-07,29,65.98,30.14,4,40,10.0
2015-02-10,18,88.1,29.71,9,300,10.0
2019-02-08,27,57.87,30.17,11,90,10.0
2018-07-01,26,88.76,30.02,0,0,10.0
2022-09-21,27,83.68,29.84,4,330,10.0
2019-02-18,28,78.92,30.08,12,130,10.0
2023-01-04,24,88.6,30.1,6,130,10.0
2015-08-17,28,88.92,30.05,6,90,10.0
2019-03-11,22,100.0,30.15,4,100,10.0
2020-08-08,33,59.27,30.09,11,80,10.0
2014-08-04,23,94.11,29.91,5,190,10.0
2019-07-17,29,65.98,30.13,6,80,10.0
2015-04-30,24,94.15,29.73,4,250,7.0
2023-04-27,26,78.64,29.95,4,30,10.0
2022-05-14,24,83.34,29.94,0,0,10.0
2014-11-20,17,82.51,30.16,6,330,10.0
2017-08-21,32,59.04,30.09,13,90,10.0
2021-06-10,28,69.92,30.11,12,90,10.0
2022-09-22,26,88.76,29.81,3,330,10.0
2016-12-14,30,58.58,30.02,6,170,10.0
2022-08-03,29,65.98,30.08,3,40,10.0
2018-06-02,25,78.5,30.0,0,0,10.0
2015-07-04,32,55.56,30.12,10,120,10.0
2021-12-14,26,69.55,30.19,10,60,10.0
2019-02-06,23,68.97,30.12,8,60,10.0
2014-11-10,19,93.93,29.89,6,310,10.0
2014-09-07,29,74.47,30.01,7,100,10.0
2018-06-19,27,83.68,30.04,4,330,10.0
2015-08-17,27,83.68,30.05,0,0,10.0
2017-02-19,27,65.56,30.07,7,240,10.0
2021-10-27,31,58.81,29.83,9,250,10.0
2020-04-28,26,47.55,30.1,9,80,10.0
2022-07-10,32,62.71,29.99,5,10,10.0
2018-12-21,19,82.75,29.8,9,230,10.0
2017-08-16,29,74.47,30.05,0,0,10.0
2021-10-13,31,62.5,29.97,8,80,10.0
2020-06-15,26,88.76,29.99,0,0,10.0
2021-05-21,24,57.15,30.17,12,80,10.0
2021-02-26,23,83.22,30.14,0,0,10.0
2020-05-05,30,58.58,29.93,10,120,10.0
2021-12-03,23,64.72,30.12,3,360,10.0
2021-12-05,27,61.61,30.07,8,130,10.0
2017-12-28,26,57.63,30.13,6,100,10.0
2018-04-30,25,57.39,30.06,7,80,10.0
2018-09-16,31,66.38,29.89,9,120,10.0
2022-01-25,13,62.48,30.03,4,360,10.0
2014-10-25,23,78.21,29.87,6,340,10.0
2020-12-13,23,78.21,30.09,0,0,10.0
2020-08-13,29,79.06,30.0,8,110,10.0
2019-10-28,32,55.56,30.02,7,80,10.0
2014-12-10,12,71.47,30.13,5,320,10.0
2022-07-24,28,74.3,30.07,9,100,10.0
2016-04-02,26,83.57,29.9,6,160,8.0
2017-11-21,22,94.06,29.98,3,350,10.0
2016-02-20,23,53.32,30.23,16,90,10.0
2016-07-07,33,49.4,30.1,6,120,10.0
2017-05-11,30,51.76,30.05,7,130,10.0
2014-08-19,28,74.3,30.02,0,0,10.0
2014-08-01,27,83.68,29.95,0,0,10.0
2022-05-04,26,78.64,30.06,4,140,10.0
2020-08-10,30,70.29,30.12,8,90,10.0
2022-11-23,29,62.06,29.97,5,120,10.0
2019-09-24,28,58.11,29.85,10,70,10.0
2023-01-26,23,94.11,30.03,5,190,10.0
2016-05-20,26,88.76,30.06,0,0,10.0
2016-12-31,16,51.48,30.22,5,340,10.0
2021-01-30,16,77.16,30.18,0,0,10.0
2019-07-15,32,59.04,30.1,11,80,10.0
2016-05-16,29,65.98,30.1,6,110,10.0
2018-03-17,23,64.72,30.02,12,140,10.0
2019-06-28,29,70.11,30.06,4,110,10.0
2014-04-01,21,68.58,30.15,3,80,10.0
2020-08-29,28,83.79,30.04,0,0,10.0
2014-02-09,21,94.02,30.07,4,290,6.0
2019-03-26,29,42.56,29.96,8,270,10.0
2016-08-05,32,59.04,30.05,8,140,10.0
2019-02-24,26,83.57,30.13,8,140,10.0
2023-04-09,26,65.36,30.03,5,140,10.0
2014-10-15,26,88.76,29.94,3,170,10.0
2016-08-15,28,78.92,30.05,9,100,10.0
2023-09-06,31,43.1,29.94,8,60,10.0
2023-04-01,25,78.5,30.14,7,130,10.0
2019-01-14,23,73.46,30.15,6,260,10.0
2020-12-18,19,82.75,30.15,8,340,10.0
2023-07-20,32,62.71,30.12,6,140,10.0
2014-12-04,23,83.22,30.12,5,10,10.0
2023-07-12,31,66.38,30.04,0,0,10.0
2020-08-14,30,70.29,30.01,11,90,10.0
2021-01-30,17,72.4,30.18,4,20,10.0
2016-04-01,25,88.68,29.96,6,130,10.0
2015-09-27,28,78.92,29.91,4,120,10.0
2016-05-11,27,61.61,30.15,9,130,10.0
2016-04-30,26,69.55,29.99,8,110,10.0
2022-05-08,28,78.92,29.87,8,260,10.0
2015-10-28,26,83.57,29.94,6,150,10.0
2017-04-18,23,73.46,30.05,8,100,10.0
2017-10-14,28,83.79,30.0,7,80,10.0
2023-12-10,24,73.63,30.09,5,120,10.0
2020-08-17,33,55.81,29.96,8,120,10.0
2014-12-30,24,83.34,30.2,0,0,10.0
2020-02-13,25,73.8,30.06,8,130,10.0
2019-02-23,28,65.77,30.11,14,130,10.0
2015-04-15,26,73.97,30.11,8,100,10.0
2021-12-14,24,83.34,30.23,4,40,10.0
2023-09-12,30,70.29,29.99,4,30,10.0
2019-12-24,18,72.58,29.8,7,300,10.0
2020-12-16,27,74.14,29.94,12,160,10.0
2020-02-05,20,82.87,30.06,3,100,10.0
2016-12-15,21,82.99,30.07,3,290,10.0
2019-10-24,29,70.11,30.06,10,80,10.0
2020-12-29,18,72.58,30.2,4,340,10.0
2019-06-19,24,88.6,30.07,3,140,10.0
2022-11-02,28,78.92,30.12,10,90,10.0
2015-12-11,25,78.5,29.99,3,140,10.0
2020-10-23,28,69.92,29.97,11,100,10.0
2019-04-03,24,83.34,30.19,10,50,10.0
2016-06-26,32,55.56,30.08,9,130,10.0
2017-12-12,22,49.67,29.99,9,290,10.0
2016-04-05,23,68.97,30.07,6,40,10.0
2016-04-05,26,44.56,30.06,9,80,10.0
2014-07-14,31,62.5,30.1,7,150,10.0
2022-03-05,23,78.21,30.19,15,80,10.0
2019-10-16,31,62.5,29.97,5,170,10.0
2019-10-16,26,78.64,29.98,3,120,10.0
2020-05-31,27,74.14,30.01,5,120,10.0
2017-07-03,29,70.11,30.09,8,110,10.0
2022-10-17,27,74.14,29.93,5,110,10.0
2021-02-06,22,94.06,29.97,5,130,10.0
2016-09-23,26,88.76,29.99,5,300,10.0
2020-08-29,30,79.2,30.06,5,220,10.0
2019-03-20,21,82.99,30.01,7,340,10.0
2014-02-01,24,88.6,30.08,4,130,10.0
2014-08-26,27,78.78,29.81,4,30,10.0
2020-08-29,28,83.79,30.02,0,0,10.0
2016-03-31,28,69.92,30.0,12,150,10.0
2017-01-12,23,64.72,30.26,13,80,10.0
2022-09-06,30,70.29,30.0,7,120,10.0
2018-08-08,29,83.9,30.09,7,120,10.0
2020-07-20,28,78.92,30.03,7,100,10.0
2019-10-22,27,83.68,30.01,3,300,10.0
2014-08-22,27,78.78,30.04,4,120,10.0
2015-02-27,21,82.99,30.0,4,350,7.0
2014-03-19,23,60.7,30.03,0,0,10.0
2020-10-08,28,74.3,30.0,11,90,10.0
2023-10-26,27,61.61,30.06,8,50,10.0
2021-11-03,28,58.11,30.05,13,90,10.0
2015-02-22,21,68.58,30.21,10,110,10.0
2015-06-22,31,58.81,30.07,11,100,10.0
2016-04-21,23,49.93,30.04,11,100,10.0
2015-10-28,26,83.57,29.97,7,140,10.0
2021-09-11,27,83.68,30.08,3,360,10.0
2015-03-17,27,69.74,29.97,9,130,10.0
2015-01-16,18,67.97,30.06,8,340,10.0
2018-07-02,28,78.92,30.04,3,150,10.0
2022-10-12,28,78.92,30.07,10,80,10.0
2021-10-19,24,64.93,30.05,4,360,10.0
2019-07-02,27,83.68,29.99,4,290,10.0
2016-09-05,29,83.9,30.09,6,80,10.0
2017-02-01,25,47.28,30.23,7,60,10.0
2020-11-02,26,88.76,29.99,6,360,10.0
2017-04-20,24,69.16,30.14,12,80,10.0
2019-05-13,26,83.57,29.94,0,0,10.0
2023-04-13,22,94.06,29.92,7,100,10.0
2020-08-17,28,78.92,29.95,3,200,10.0
2016-01-16,17,100.0,29.94,0,0,0.125
2017-08-16,32,62.71,30.09,0,0,10.0
2016-01-26,20,68.38,30.18,5,110,10.0
2022-02-13,23,73.46,29.99,5,300,10.0
2014-11-09,23,73.46,29.89,3,160,10.0
2018-06-03,33,52.52,29.97,7,250,10.0
2019-02-18,27,83.68,30.13,9,150,10.0
2014-02-04,25,78.5,30.07,12,100,10.0
2022-08-30,33,55.81,30.02,6,160,10.0
2022-10-04,27,61.61,29.92,9,40,10.0
2014-08-01,30,70.29,29.98,4,170,10.0
2022-11-03,27,78.78,30.13,8,80,10.0
2017-08-30,30,79.2,30.01,4,160,10.0
2020-11-15,28,65.77,30.02,7,130,10.0
2018-12-24,18,67.97,30.24,5,340,10.0
2020-07-15,31,66.38,30.06,0,0,10.0
2023-03-29,24,88.6,30.05,5,290,10.0
2017-08-05,31,62.5,30.13,8,120,10.0
2018-12-03,25,94.19,29.99,4,150,8.0
2023-12-07,22,49.67,30.13,10,70,10.0
2017-01-21,25,69.36,29.99,7,160,10.0
2022-02-24,26,65.36,30.22,11,100,10.0
2017-05-30,31,58.81,30.05,12,100,10.0
2019-08-08,27,83.68,30.0,3,130,10.0
2018-04-10,24,83.34,30.06,0,0,10.0
2018-03-06,17,72.4,30.03,0,0,10.0
2014-01-04,23,73.46,30.15,8,90,10.0
2015-05-15,27,61.61,30.13,10,100,10.0
2014-06-24,30,62.28,30.15,5,290,10.0
2019-07-22,32,55.56,30.03,8,70,10.0
2018-09-19,28,83.79,29.96,5,130,10.0
2019-01-01,23,88.52,30.13,6,110,10.0
2023-07-30,34,56.05,29.99,10,120,10.0
2022-06-13,28,83.79,30.08,0,0,10.0
2018-07-25,29,83.9,30.0,5,220,10.0
2019-04-13,27,74.14,29.96,11,120,10.0
2021-06-13,28,78.92,29.93,5,240,10.0
2020-12-15,23,88.52,30.03,5,230,10.0
2019-02-17,27,74.14,30.05,8,160,10.0
2016-08-10,24,100.0,30.09,0,0,10.0
2021-09-10,28,74.3,29.97,0,0,10.0
2022-01-21,24,88.6,30.07,3,150,10.0
2014-02-19,23,73.46,30.16,6,120,10.0
2019-05-07,24,88.6,29.99,0,0,10.0
2022-06-27,29,65.98,30.0,9,130,10.0
2015-07-10,27,74.14,30.1,7,100,10.0
2016-05-20,26,83.57,30.06,4,90,10.0
2023-11-04,28,61.84,29.97,6,350,10.0
2014-07-01,24,94.15,29.96,6,260,10.0
2022-05-29,23,94.11,29.94,0,0,10.0
2021-11-27,23,64.72,30.08,6,340,10.0
2019-10-15,28,61.84,30.05,6,80,10.0
2015-01-06,28,58.11,30.2,8,110,10.0
2021-01-24,23,78.21,30.07,8,120,10.0
2017-04-05,25,78.5,30.01,4,120,10.0
2020-04-14,32,55.56,30.07,12,140,10.0
2019-09-09,33,52.52,30.08,10,80,10.0
2015-07-12,26,78.64,30.06,0,0,10.0
2020-07-24,32,59.04,30.04,14,100,10.0
2014-12-25,25,88.68,30.0,8,170,10.0
2017-05-22,31,58.81,30.06,13,140,10.0
2016-12-25,24,69.16,30.23,7,90,10.0
2021-03-16,27,57.87,30.14,10,130,10.0
2014-10-04,26,88.76,29.93,0,0,10.0
2020-10-29,28,78.92,30.0,7,100,10.0
2022-07-22,29,70.11,30.04,8,100,10.0
2014-03-04,27,50.99,30.05,6,50,10.0
2017-11-22,29,58.35,29.89,6,110,10.0
2022-06-10,24,94.15,30.03,0,0,10.0
2022-09-25,32,59.04,29.87,8,110,10.0
2022-01-13,22,60.47,29.9,7,280,10.0
2015-07-02,29,70.11,30.06,9,110,9.0
2020-08-23,28,88.92,29.93,8,110,10.0
2015-06-04,24,88.6,29.91,0,0,10.0
2015-07-03,28,74.3,30.07,7,110,10.0
2016-10-10,27,57.87,30.06,8,30,10.0
2023-04-29,26,88.76,29.93,3,180,10.0
2019-08-18,27,78.78,30.05,0,0,10.0
2022-01-08,23,78.21,30.2,7,60,10.0
2022-09-29,29,65.98,29.69,9,280,10.0
2019-11-12,23,78.21,29.95,3,340,10.0
2017-01-19,22,73.29,30.1,0,0,10.0
2022-11-03,28,78.92,30.13,6,50,10.0
2017-05-09,28,51.25,30.02,10,120,10.0
2019-08-17,33,55.81,30.11,7,170,10.0
2017-01-05,23,53.32,29.97,4,50,10.0
2019-07-23,27,74.14,29.97,3,300,10.0
2016-05-24,26,65.36,30.01,4,310,10.0
2015-11-03,26,83.57,30.0,7,110,10.0
2014-05-25,27,74.14,30.08,0,0,10.0
2020-01-14,26,57.63,30.21,10,110,10.0
2023-04-14,23,100.0,29.95,0,0,10.0
2014-04-05,27,57.87,30.01,11,110,10.0
2014-10-16,22,73.29,29.95,6,320,10.0
2019-10-16,27,74.14,29.99,6,120,10.0
2014-07-12,28,74.3,30.12,5,100,10.0
2017-03-27,28,48.09,30.09,7,110,10.0
2021-05-09,27,69.74,30.1,11,80,10.0
2019-02-28,24,83.34,30.08,4,310,10.0
2018-07-22,28,74.3,29.96,4,180,10.0
2022-08-03,26,73.97,30.06,0,0,10.0
2015-06-14,30,62.28,30.06,13,90,10.0
2014-09-13,24,94.15,29.99,0,0,10.0
2014-07-01,26,88.76,29.92,5,270,9.0
2022-07-29,32,59.04,30.11,14,90,10.0
2016-07-19,28,74.3,30.11,10,80,10.0
2023-03-06,24,83.34,30.12,3,250,10.0
2022-10-16,29,70.11,30.02,13,70,10.0
2015-01-30,22,49.67,30.23,9,330,10.0
2020-06-22,27,83.68,30.08,4,360,10.0
2014-07-24,29,74.47,30.03,6,120,10.0
2022-04-30,23,88.52,30.04,4,40,10.0
2021-01-30,14,82.14,30.19,0,0,10.0
2019-05-13,25,88.68,29.91,7,200,10.0
2022-06-12,31,70.48,30.02,8,120,10.0
2016-11-27,18,88.1,30.07,3,320,10.0
2019-02-16,19,82.75,29.92,3,280,10.0
2020-02-11,24,83.34,30.12,9,110,10.0
2018-01-04,14,47.47,30.12,9,300,10.0
2014-11-17,28,69.92,29.97,9,190,10.0
2023-11-04,24,73.63,30.06,7,360,7.0
2023-01-22,23,78.21,30.0,7,140,10.0
2019-10-09,26,83.57,29.94,5,230,10.0
2015-12-22,25,83.45,30.1,12,110,10.0
2020-12-29,21,60.24,30.21,7,40,10.0
2014-08-30,32,55.56,30.04,14,110,10.0
2018-02-24,24,73.63,30.15,12,110,10.0
2014-03-02,25,53.83,30.18,10,80,10.0
2014-01-27,17,93.84,30.0,0,0,10.0
2017-08-08,33,52.52,29.97,10,130,10.0
2021-04-28,26,57.63,30.1,10,110,10.0
2018-11-01,28,69.92,29.95,10,150,10.0
2014-02-26,21,82.99,29.93,0,0,10.0
2015-11-17,23,94.11,30.0,9,80,10.0
2021-10-11,24,88.6,29.85,3,50,10.0
2018-02-05,27,69.74,30.08,9,60,10.0
2020-01-12,24,83.34,30.22,11,120,10.0
2021-07-30,26,88.76,30.04,0,0,10.0
2018-08-08,27,94.27,30.06,0,0,10.0
2016-03-17,25,69.36,29.97,9,160,10.0
2017-08-17,33,59.27,30.02,7,130,10.0
2018-09-23,28,78.92,29.99,5,90,10.0
2014-10-14,27,78.78,30.01,12,110,10.0
2014-12-22,22,78.06,30.05,5,120,10.0
2020-12-05,21,82.99,30.11,0,0,10.0
2015-04-25,29,74.47,29.85,7,140,10.0
2019-04-25,22,78.06,29.99,4,110,10.0
2018-01-18,15,62.95,30.25,6,330,10.0
2023-01-30,22,88.44,30.16,0,0,10.0
2015-07-02,30,66.18,30.12,10,130,10.0
2014-10-14,29,74.47,30.03,11,130,10.0
2016-04-11,23,53.32,30.19,7,60,10.0
2020-07-04,29,74.47,29.94,5,270,10.0
2022-04-01,25,83.45,29.98,8,130,10.0
2022-10-02,27,74.14,29.87,3,50,10.0
2016-07-11,31,62.5,30.06,11,100,10.0
2014-05-09,26,65.36,30.17,16,90,10.0
2017-05-26,27,78.78,29.99,4,200,10.0
2017-07-14,32,59.04,30.05,10,100,10.0
2023-09-14,28,78.92,29.84,0,0,10.0
2022-02-19,24,88.6,30.13,4,260,10.0
2014-11-23,25,83.45,30.02,11,120,9.0
2021-07-25,26,88.76,29.93,3,250,10.0
2020-02-23,19,77.62,30.17,4,360,10.0
2022-03-06,24,64.93,30.24,17,80,10.0
2019-02-04,20,93.97,30.01,5,340,8.0
2021-02-24,22,88.44,30.1,0,0,10.0
2016-09-30,27,78.78,30.01,0,0,10.0
2015-09-12,29,83.9,29.96,3,160,10.0
2020-03-21,24,73.63,30.2,9,110,10.0
2017-03-09,26,54.08,30.13,9,120,10.0
2017-12-27,23,78.21,30.23,4,40,10.0
2015-10-13,23,83.22,29.95,0,0,10.0
2014-03-19,21,77.92,30.02,3,360,10.0
2018-02-07,25,69.36,30.16,4,150,10.0
2023-05-13,30,45.64,30.04,10,60,10.0
2022-10-04,26,65.36,29.92,3,10,10.0
2018-02-14,23,88.52,30.35,5,100,10.0
2022-11-12,27,78.78,30.02,0,0,10.0
2016-04-30,24,69.16,29.96,6,110,10.0
2020-11-16,27,74.14,30.09,4,70,10.0
2021-08-17,30,74.63,30.02,9,90,10.0
2020-12-04,21,64.29,30.12,7,110,10.0
2019-02-18,27,78.78,30.09,9,140,10.0
2014-05-30,28,65.77,30.0,10,100,10.0
2023-07-31,29,79.06,30.03,0,0,10.0
2017-09-22,28,88.92,29.9,3,40,10.0
2021-12-16,28,65.77,30.17,13,110,10.0
2018-10-24,26,73.97,30.02,4,50,10.0
2020-05-30,28,78.92,30.03,13,110,10.0
2019-01-20,22,94.06,29.89,7,180,10.0
2019-12-31,26,61.39,30.03,5,310,10.0
2023-07-21,29,74.47,30.05,5,100,10.0
2023-01-02,28,61.84,30.19,8,70,10.0
2014-10-25,26,54.08,29.89,8,40,10.0
2021-07-26,29,74.47,29.95,4,180,10.0
2017-03-11,21,73.11,30.07,5,320,10.0
2022-08-10,31,62.5,30.1,14,100,10.0
2021-01-02,24,83.34,30.14,8,140,9.0
2022-10-11,28,78.92,30.05,4,70,10.0
2023-11-20,27,61.61,29.99,8,110,10.0
2022-05-06,30,62.28,30.02,4,230,10.0
2016-09-25,24,94.15,29.98,0,0,10.0
2023-06-22,29,79.06,29.98,5,90,10.0
2021-02-28,26,78.64,30.12,8,120,10.0
2018-10-28,22,78.06,30.05,7,320,10.0
2017-04-24,23,88.52,29.78,0,0,10.0
2015-05-15,26,73.97,30.11,10,100,10.0
2019-08-13,32,55.56,29.96,6,210,10.0
2018-05-11,24,73.63,30.07,4,50,10.0
2021-11-13,25,83.45,30.04,4,360,10.0
2014-07-01,27,83.68,29.94,6,280,10.0
2023-04-20,22,78.06,30.06,0,0,10.0
2023-11-10,26,78.64,30.0,7,120,10.0
2020-07-10,29,74.47,29.97,3,260,10.0
2020-09-05,29,79.06,30.08,3,360,10.0
2021-04-25,26,88.76,29.95,4,180,10.0
2022-02-04,26,69.55,30.21,12,140,10.0
2015-04-11,26,78.64,30.11,9,100,10.0
2016-12-12,25,83.45,30.06,7,130,10.0
2022-08-07,29,70.11,30.12,13,70,10.0
2023-01-30,24,83.34,30.15,10,110,10.0
2022-02-24,24,73.63,30.18,12,90,10.0
2021-10-15,29,74.47,29.94,4,40,10.0
2014-09-29,31,62.5,29.92,7,120,10.0
2018-05-01,24,64.93,30.13,11,80,10.0
2015-05-01,23,64.72,29.91,9,280,10.0
2018-06-04,28,78.92,30.03,5,270,10.0
2015-07-22,28,74.3,30.01,0,0,10.0
2023-06-05,32,49.14,29.84,7,330,10.0
2015-05-29,24,64.93,30.03,0,0,10.0
2015-01-30,19,59.76,30.23,4,310,10.0
2021-08-24,31,58.81,29.99,9,130,10.0
2019-12-23,24,60.93,29.79,11,250,10.0
2018-07-27,26,88.76,30.02,0,0,10.0
2014-09-29,26,83.57,29.9,3,360,10.0
2017-02-17,23,56.91,30.04,6,120,10.0
2016-04-11,26,54.08,30.21,18,90,10.0
2021-10-10,24,88.6,29.88,3,330,10.0
2023-09-12,27,83.68,29.92,3,170,10.0
2016-12-22,22,83.11,30.15,7,360,10.0
2017-12-24,27,50.99,30.1,9,110,10.0
2019-04-20,22,64.5,29.97,4,310,10.0
2015-10-16,28,69.92,30.04,8,60,10.0
2018-01-04,15,41.45,30.1,9,290,10.0
2016-03-15,21,94.02,29.99,0,0,6.0
2023-11-29,20,60.0,30.16,7,330,10.0
2020-10-27,28,78.92,30.03,8,120,10.0
2014-10-03,26,88.76,29.99,0,0,10.0
2014-12-13,16,63.17,30.17,6,320,10.0
2023-05-09,29,54.83,30.06,10,130,10.0
2019-10-25,28,69.92,30.06,11,80,10.0
2016-08-28,29,74.47,29.89,9,60,10.0
2016-06-25,28,78.92,30.08,8,110,10.0
2014-03-08,21,56.41,30.1,8,80,10.0
2014-08-31,30,70.29,30.08,12,100,10.0
2019-01-30,21,60.24,30.12,3,60,10.0
2023-04-16,25,88.68,30.01,0,0,10.0
2023-08-26,29,70.11,29.89,5,350,10.0
2020-01-09,22,56.66,30.31,10,70,10.0
2017-04-01,24,83.34,30.03,7,20,10.0
2017-03-01,23,78.21,30.12,7,90,10.0
2018-12-02,24,94.15,29.97,7,150,10.0
2015-10-14,23,100.0,29.95,0,0,10.0
2019-05-23,27,69.74,30.11,11,80,10.0
2017-11-23,23,88.52,29.89,0,0,10.0
2018-04-28,29,45.37,29.9,8,300,10.0
2014-10-01,31,66.38,29.96,10,250,10.0
2022-04-16,24,83.34,30.01,7,100,10.0
2021-03-28,29,62.06,30.11,12,120,10.0
2015-07-07,29,70.11,30.14,8,90,10.0
2015-12-26,26,73.97,30.15,10,100,10.0
2016-05-27,26,65.36,29.98,6,70,10.0
2020-03-29,29,62.06,30.19,11,130,10.0
2022-05-21,28,88.92,30.12,11,130,9.0
2023-07-10,26,88.76,30.04,0,0,10.0
2021-04-21,26,88.76,29.96,0,0,10.0
2015-07-02,31,58.81,30.12,11,120,10.0
2023-08-23,30,70.29,29.91,4,30,10.0
2014-05-31,27,69.74,30.0,3,100,10.0
2018-08-18,29,74.47,30.16,9,90,10.0
2014-09-21,27,74.14,30.02,3,340,10.0
2022-11-19,24,69.16,30.13,7,50,10.0
2015-06-25,29,70.11,30.13,4,140,10.0
2021-08-07,28,74.3,30.13,4,330,10.0
2016-03-07,21,52.8,30.15,7,70,10.0
2023-02-15,26,57.63,30.21,16,100,10.0
2020-01-27,20,64.07,29.98,0,0,10.0
2014-10-06,25,69.36,30.0,4,30,10.0
2015-06-27,31,62.5,30.09,6,140,10.0
